formation_date,universe,n_stocks,r2_cut_rq2,r2_cut_rq3,r2_cut_rq4,r2_cut_rq5,slope_cut_rq1_sq2,slope_cut_rq1_sq3,slope_cut_rq1_sq4,slope_cut_rq1_sq5,slope_cut_rq2_sq2,slope_cut_rq2_sq3,slope_cut_rq2_sq4,slope_cut_rq2_sq5,slope_cut_rq3_sq2,slope_cut_rq3_sq3,slope_cut_rq3_sq4,slope_cut_rq3_sq5,slope_cut_rq4_sq2,slope_cut_rq4_sq3,slope_cut_rq4_sq4,slope_cut_rq4_sq5,slope_cut_rq5_sq2,slope_cut_rq5_sq3,slope_cut_rq5_sq4,slope_cut_rq5_sq5
1984-09-27,full,3696,0.06766806,0.22710215,0.43739463,0.65987709,-0.00017962,-0.00007260,0.00004864,0.00015448,-0.00050262,-0.00032620,0.00024166,0.00044232,-0.00093059,-0.00064039,0.00037232,0.00072810,-0.00147633,-0.00098403,0.00052024,0.00103003,-0.00230867,-0.00150522,0.00095558,0.00180745
1984-10-26,full,3688,0.05842570,0.21894130,0.42829414,0.65474696,-0.00015174,-0.00004984,0.00004601,0.00014633,-0.00048627,-0.00029321,0.00025126,0.00041240,-0.00088475,-0.00055618,0.00048511,0.00075244,-0.00135777,-0.00085978,0.00074988,0.00117605,-0.00201936,-0.00083492,0.00118304,0.00195983
1984-11-27,full,3648,0.06862160,0.23375822,0.44207906,0.66457856,-0.00016913,-0.00004179,0.00005758,0.00015983,-0.00051872,-0.00031005,0.00030033,0.00047569,-0.00086874,-0.00046067,0.00059320,0.00083815,-0.00124736,-0.00055887,0.00084985,0.00125011,-0.00188993,0.00072996,0.00126728,0.00203102
1984-12-27,full,3632,0.08151883,0.26313779,0.48829274,0.68592028,-0.00018233,-0.00003736,0.00008806,0.00021626,-0.00054424,-0.00030349,0.00034337,0.00056934,-0.00082828,0.00040151,0.00069834,0.00096719,-0.00127132,0.00048234,0.00095733,0.00137258,-0.00171594,0.00097074,0.00140957,0.00205494
1985-01-28,full,3663,0.10221968,0.33389930,0.56441973,0.74366730,-0.00019754,-0.00003332,0.00009762,0.00022125,-0.00057740,0.00017979,0.00048799,0.00069506,-0.00094582,0.00053905,0.00081990,0.00111272,-0.00120342,0.00086530,0.00118192,0.00158998,0.00098487,0.00135352,0.00170708,0.00229384
1985-02-27,full,3650,0.12819320,0.37114069,0.60806210,0.79112984,-0.00021207,-0.00002662,0.00012718,0.00029896,-0.00068991,0.00036905,0.00059331,0.00082908,-0.00079365,0.00076699,0.00100023,0.00137022,0.00080236,0.00120251,0.00150479,0.00190285,0.00128055,0.00160073,0.00197363,0.00252583
1985-03-28,full,3647,0.16535583,0.44180178,0.66227496,0.82914854,-0.00024059,-0.00001211,0.00015416,0.00033780,-0.00066622,0.00048671,0.00071413,0.00095006,0.00056137,0.00098422,0.00124847,0.00164870,0.00101922,0.00143349,0.00178444,0.00222818,0.00141503,0.00174490,0.00211061,0.00271626
1985-04-29,full,3630,0.19142317,0.49365276,0.70405427,0.85670514,-0.00028119,-0.00004491,0.00015775,0.00035783,-0.00065173,0.00056614,0.00081166,0.00110170,0.00069413,0.00108104,0.00137060,0.00181604,0.00123658,0.00159684,0.00193846,0.00248958,0.00152105,0.00188054,0.00227335,0.00288254
1985-05-29,full,3599,0.22207601,0.53064162,0.74033137,0.87686445,-0.00027979,-0.00000559,0.00022548,0.00041862,-0.00061264,0.00060808,0.00084883,0.00117451,0.00079968,0.00117526,0.00142625,0.00185871,0.00133116,0.00173136,0.00209879,0.00265254,0.00159943,0.00198140,0.00236404,0.00300576
1985-06-27,full,3570,0.22473816,0.53731583,0.75299299,0.88100088,-0.00025118,0.00003219,0.00023470,0.00043597,-0.00062396,0.00061630,0.00085852,0.00122664,0.00080680,0.00115951,0.00151902,0.00194694,0.00136454,0.00174052,0.00217393,0.00280657,0.00163628,0.00203273,0.00241871,0.00305851
1985-07-29,full,3588,0.21476570,0.53929375,0.75487342,0.88182827,-0.00027744,-0.00000924,0.00019941,0.00039842,-0.00061828,0.00057093,0.00084404,0.00116046,0.00080425,0.00116961,0.00151365,0.00203035,0.00132549,0.00169153,0.00208322,0.00264467,0.00165137,0.00205362,0.00247006,0.00317947
1985-08-27,full,3571,0.21551147,0.53982615,0.75044492,0.87620548,-0.00026412,-0.00001469,0.00016461,0.00035374,-0.00053415,0.00059531,0.00082516,0.00116718,0.00079521,0.00117979,0.00153425,0.00196784,0.00129598,0.00162007,0.00199437,0.00263159,0.00164751,0.00207781,0.00258403,0.00333785
1985-09-26,full,3537,0.19650898,0.51914711,0.73558720,0.85797006,-0.00021291,0.00002718,0.00018777,0.00036521,-0.00045477,0.00057468,0.00082542,0.00113319,0.00074018,0.00107793,0.00140594,0.00186454,0.00120732,0.00153417,0.00194048,0.00256995,0.00164244,0.00208541,0.00260962,0.00340275
1985-10-28,full,3544,0.17392100,0.46011219,0.67898182,0.83614033,-0.00021798,-0.00001057,0.00015828,0.00033393,-0.00055384,0.00048945,0.00071743,0.00102515,0.00065025,0.00095049,0.00122523,0.00164629,0.00105037,0.00142949,0.00179517,0.00243667,0.00161121,0.00203780,0.00250025,0.00325243
1985-11-26,full,3562,0.14712941,0.42704632,0.66517311,0.82776588,-0.00023202,-0.00004583,0.00014602,0.00032675,-0.00055180,0.00043917,0.00064072,0.00088686,0.00037240,0.00085295,0.00112628,0.00151841,0.00101273,0.00136314,0.00178366,0.00240341,0.00158028,0.00203859,0.00244845,0.00320190
1985-12-27,full,3561,0.13808433,0.40569924,0.64836286,0.82042653,-0.00021339,-0.00002209,0.00013794,0.00028779,-0.00062577,0.00034271,0.00056924,0.00080223,-0.00067173,0.00077077,0.00102807,0.00138893,0.00092184,0.00126604,0.00165520,0.00221504,0.00157830,0.00199651,0.00245142,0.00310332
1986-01-28,full,3548,0.14040259,0.41637460,0.64816042,0.82141742,-0.00019093,-0.00003405,0.00011271,0.00026605,-0.00060530,0.00035296,0.00055540,0.00078261,-0.00070368,0.00075209,0.00100742,0.00141951,0.00088069,0.00123379,0.00157450,0.00207890,0.00152647,0.00195515,0.00243852,0.00312745
1986-02-27,full,3553,0.17594260,0.46611282,0.67899594,0.83694459,-0.00026798,-0.00003230,0.00014249,0.00031957,-0.00060396,0.00045819,0.00068415,0.00093818,0.00055825,0.00092571,0.00120379,0.00161574,0.00105552,0.00137390,0.00169617,0.00222286,0.00169752,0.00211160,0.00261667,0.00330402
1986-03-31,full,3569,0.21583944,0.51992968,0.71616574,0.84669166,-0.00025262,0.00003253,0.00021448,0.00041895,-0.00059533,0.00062193,0.00085864,0.00116338,0.00087401,0.00114828,0.00141322,0.00188719,0.00125296,0.00157252,0.00190103,0.00243874,0.00188090,0.00229571,0.00280912,0.00348291
1986-04-29,full,3596,0.26563414,0.58664598,0.75017396,0.85876170,-0.00029173,0.00003880,0.00026832,0.00053904,0.00040833,0.00080478,0.00103956,0.00141117,0.00100653,0.00132976,0.00165074,0.00214904,0.00141575,0.00174383,0.00215189,0.00280826,0.00201164,0.00240875,0.00293249,0.00366962
1986-05-29,full,3612,0.31187243,0.62026778,0.77577537,0.86717944,-0.00028284,0.00004556,0.00036272,0.00059295,0.00055166,0.00090013,0.00118487,0.00154620,0.00115522,0.00146587,0.00183716,0.00235570,0.00151917,0.00187151,0.00228590,0.00296666,0.00209056,0.00254099,0.00307212,0.00383703
1986-06-27,full,3615,0.35241518,0.65880790,0.80220015,0.88137833,-0.00026915,0.00008156,0.00040218,0.00068532,0.00062399,0.00099059,0.00126789,0.00165967,0.00125630,0.00165231,0.00199442,0.00258509,0.00164915,0.00205384,0.00250862,0.00321971,0.00212053,0.00259395,0.00319180,0.00403250
1986-07-29,full,3569,0.36234227,0.67618603,0.81765963,0.89874442,-0.00029136,0.00009629,0.00039677,0.00071380,0.00069862,0.00103872,0.00133120,0.00176490,0.00133825,0.00171302,0.00213060,0.00280348,0.00176602,0.00219435,0.00268124,0.00345641,0.00213222,0.00257925,0.00314131,0.00398096
1986-08-27,full,3596,0.32233730,0.62372225,0.78894997,0.88902945,-0.00033402,0.00005867,0.00035127,0.00065340,0.00055804,0.00098856,0.00130688,0.00174609,0.00121577,0.00164198,0.00200079,0.00259736,0.00171610,0.00211787,0.00260712,0.00329274,0.00214388,0.00259473,0.00318936,0.00405885
1986-09-26,full,3596,0.22974799,0.53493357,0.71999722,0.84562400,-0.00029136,0.00003894,0.00028795,0.00058099,-0.00052803,0.00079297,0.00106603,0.00150883,0.00101215,0.00145562,0.00176625,0.00231801,0.00153214,0.00189719,0.00236847,0.00310875,0.00195469,0.00237195,0.00289755,0.00367249
1986-10-27,full,3611,0.14220607,0.40463344,0.62959695,0.78620137,-0.00025331,-0.00000792,0.00016916,0.00037720,-0.00062113,0.00053172,0.00077151,0.00112786,0.00064819,0.00107668,0.00136403,0.00178761,0.00119836,0.00161165,0.00202210,0.00266162,0.00163055,0.00202791,0.00256512,0.00333306
1986-11-25,full,3619,0.10275135,0.33142010,0.55312896,0.75357781,-0.00023070,-0.00005832,0.00010780,0.00027927,-0.00061018,0.00034218,0.00061267,0.00085325,-0.00073942,0.00085269,0.00114577,0.00152587,0.00076541,0.00128077,0.00164481,0.00227808,0.00137809,0.00178623,0.00227037,0.00312717
1986-12-26,full,3587,0.08270788,0.27733989,0.50801736,0.71324135,-0.00018571,-0.00003501,0.00010773,0.00025048,-0.00055361,-0.00020696,0.00049098,0.00070688,-0.00092829,0.00057959,0.00085805,0.00122042,-0.00110750,0.00104105,0.00141656,0.00200794,0.00103744,0.00151509,0.00192888,0.00268196
1987-01-27,full,3618,0.06874602,0.26201053,0.48204654,0.69066494,-0.00018237,-0.00005023,0.00005662,0.00018718,-0.00053936,-0.00020162,0.00041228,0.00060773,-0.00096251,-0.00038152,0.00073193,0.00104893,-0.00130812,0.00079558,0.00115049,0.00167123,-0.00109753,0.00129962,0.00173068,0.00246760
1987-02-26,full,3664,0.06794896,0.24775428,0.46535677,0.68066557,-0.00020110,-0.00005954,0.00007412,0.00018949,-0.00055041,-0.00029246,0.00036462,0.00056087,-0.00089992,-0.00030916,0.00070881,0.00106403,-0.00129961,0.00068130,0.00109896,0.00156884,0.00070760,0.00129379,0.00175413,0.00249781
1987-03-27,full,3699,0.06893319,0.24790049,0.45517958,0.68711201,-0.00018752,-0.00003497,0.00009844,0.00021551,-0.00050639,-0.00026447,0.00041202,0.00061854,-0.00083185,0.00051328,0.00080230,0.00111461,-0.00101366,0.00088866,0.00124866,0.00172778,0.00098293,0.00147768,0.00201475,0.00278567
1987-04-28,full,3775,0.08201724,0.26076718,0.48396219,0.70074563,-0.00018472,-0.00004419,0.00008399,0.00021168,-0.00051725,0.00026273,0.00047681,0.00068598,-0.00066696,0.00065669,0.00092372,0.00128644,-0.00086370,0.00101188,0.00140409,0.00190477,0.00115759,0.00171898,0.00229626,0.00321120
1987-05-28,full,3794,0.08623400,0.29953624,0.52642513,0.72396878,-0.00017430,-0.00004150,0.00008546,0.00020823,-0.00049807,0.00028827,0.00050851,0.00072453,-0.00066842,0.00076224,0.00101659,0.00137581,0.00078067,0.00123702,0.00162349,0.00217688,0.00130033,0.00194673,0.00256860,0.00352457
1987-06-26,full,3825,0.11458364,0.36808818,0.60467302,0.76762366,-0.00017876,-0.00003887,0.00008794,0.00023339,-0.00045368,0.00034044,0.00057470,0.00083855,-0.00058934,0.00087142,0.00119009,0.00163478,0.00100286,0.00139722,0.00174310,0.00229449,0.00163345,0.00219501,0.00288177,0.00387284
1987-07-28,full,3844,0.14614241,0.42915094,0.65057691,0.80491917,-0.00019172,-0.00000548,0.00014116,0.00029005,-0.00048873,0.00042262,0.00066324,0.00091967,0.00050678,0.00096275,0.00130484,0.00172567,0.00121415,0.00158286,0.00191560,0.00256591,0.00175293,0.00230530,0.00298410,0.00393022
1987-08-26,full,3879,0.17411041,0.46461526,0.68062471,0.82946192,-0.00018560,-0.00002014,0.00012304,0.00031747,-0.00046687,0.00047360,0.00073138,0.00104966,0.00070490,0.00102544,0.00138699,0.00180433,0.00126754,0.00165288,0.00201412,0.00276100,0.00183400,0.00235463,0.00303900,0.00398249
1987-09-25,full,3915,0.16708008,0.46535859,0.68424867,0.83151321,-0.00021778,-0.00002360,0.00016080,0.00034679,-0.00050595,0.00043441,0.00070256,0.00104323,0.00071559,0.00107222,0.00136936,0.00177177,0.00121231,0.00160987,0.00204885,0.00279235,0.00179542,0.00230953,0.00293174,0.00392938
1987-10-26,full,3577,0.12693656,0.37394486,0.58707030,0.75838381,-0.00018884,-0.00000673,0.00014408,0.00031039,-0.00050916,0.00041094,0.00064086,0.00088634,0.00047377,0.00092293,0.00117102,0.00147758,0.00104600,0.00143633,0.00175600,0.00230091,0.00169980,0.00231082,0.00284197,0.00377949
1987-11-24,full,3584,0.04389283,0.16279095,0.33948485,0.54873591,-0.00017254,-0.00006275,0.00005186,0.00020735,-0.00049218,-0.00010944,0.00043106,0.00062223,-0.00074976,0.00043104,0.00077398,0.00109390,-0.00110082,0.00084543,0.00126588,0.00179206,-0.00096705,0.00152586,0.00220329,0.00308272
1987-12-24,full,3593,0.03639478,0.14674009,0.31113784,0.53042855,-0.00018897,-0.00007465,0.00003234,0.00017393,-0.00056492,-0.00036456,0.00029167,0.00053453,-0.00103223,-0.00069353,0.00039129,0.00091839,-0.00152448,-0.00102994,0.00056754,0.00147261,-0.00230986,-0.00156418,-0.00048652,0.00222625
1988-01-26,full,3627,0.05520487,0.19519958,0.38672736,0.59398334,-0.00023473,-0.00010264,0.00004983,0.00018290,-0.00067989,-0.00048946,-0.00028647,0.00046636,-0.00117848,-0.00084749,-0.00047604,0.00092135,-0.00187577,-0.00139832,-0.00100134,0.00103013,-0.00277203,-0.00210964,-0.00145942,0.00128320
1988-02-25,full,3661,0.05411639,0.20933190,0.38772212,0.59148712,-0.00022605,-0.00008914,0.00003165,0.00017324,-0.00067098,-0.00047366,-0.00027367,0.00048943,-0.00124098,-0.00093420,-0.00063798,0.00071170,-0.00186883,-0.00144986,-0.00110658,0.00082203,-0.00290955,-0.00227584,-0.00158711,0.00121986
1988-03-25,full,3675,0.04169601,0.15210391,0.32832672,0.53300017,-0.00022264,-0.00009166,0.00004077,0.00015510,-0.00058776,-0.00038731,0.00010806,0.00047217,-0.00109355,-0.00081650,-0.00054562,0.00069966,-0.00175420,-0.00130980,-0.00092020,0.00104962,-0.00271634,-0.00204534,-0.00109187,0.00178316
1988-04-26,full,3687,0.03353424,0.12960164,0.28484855,0.49677689,-0.00015954,-0.00005194,0.00005880,0.00017397,-0.00052484,-0.00034851,0.00023761,0.00046226,-0.00101431,-0.00072382,-0.00018685,0.00077941,-0.00160823,-0.00117421,-0.00058321,0.00114644,-0.00248181,-0.00158841,0.00087353,0.00219402
1988-05-25,full,3663,0.03350401,0.12224764,0.26997218,0.47738716,-0.00017005,-0.00004342,0.00006970,0.00017337,-0.00052189,-0.00032736,0.00029367,0.00049839,-0.00095555,-0.00065511,0.00044786,0.00090435,-0.00152604,-0.00106098,0.00034402,0.00122550,-0.00213058,-0.00112836,0.00139303,0.00240597
1988-06-24,full,3686,0.03178407,0.11777057,0.26266825,0.48290626,-0.00017544,-0.00004880,0.00005111,0.00016354,-0.00050004,-0.00031633,0.00029623,0.00049352,-0.00088996,-0.00045569,0.00059465,0.00094275,-0.00131998,-0.00078360,0.00083546,0.00150446,-0.00166528,0.00087274,0.00180327,0.00278651
1988-07-26,full,3675,0.03280685,0.12772325,0.28965703,0.50473383,-0.00014886,-0.00002871,0.00009392,0.00019642,-0.00050573,-0.00022870,0.00036093,0.00056046,-0.00074524,0.00038003,0.00070662,0.00104435,-0.00103969,0.00074188,0.00125225,0.00171791,0.00046565,0.00146904,0.00221266,0.00322743
1988-08-24,full,3629,0.05065664,0.18769451,0.36369168,0.57422157,-0.00016225,-0.00002086,0.00010361,0.00024591,-0.00042452,0.00033892,0.00051788,0.00070429,-0.00050645,0.00069121,0.00092543,0.00124942,0.00063103,0.00113732,0.00154738,0.00199017,0.00123534,0.00196945,0.00262561,0.00347177
1988-09-23,full,3594,0.11817600,0.32243042,0.52063214,0.69124287,-0.00019012,0.00001875,0.00016506,0.00032814,0.00031472,0.00060200,0.00076664,0.00098641,0.00068547,0.00099006,0.00122008,0.00157265,0.00108795,0.00149626,0.00192165,0.00245671,0.00158731,0.00224667,0.00280035,0.00361292
1988-10-24,full,3581,0.25755761,0.53514002,0.69898048,0.82670813,-0.00012581,0.00011248,0.00033052,0.00055539,0.00051283,0.00077694,0.00103625,0.00135267,0.00085005,0.00118972,0.00154476,0.00197590,0.00127993,0.00167958,0.00216408,0.00282190,0.00166783,0.00223560,0.00280448,0.00372046
1988-11-22,full,3544,0.19498145,0.46234568,0.65364835,0.79966059,-0.00018452,0.00005789,0.00021176,0.00039459,0.00038600,0.00062514,0.00085132,0.00114201,0.00068392,0.00098367,0.00131408,0.00176984,0.00105622,0.00141654,0.00183218,0.00241059,0.00150978,0.00205433,0.00257676,0.00332485
1988-12-22,full,3545,0.13023341,0.36841314,0.59465725,0.77958228,-0.00018036,-0.00002675,0.00010594,0.00025876,-0.00037526,0.00038470,0.00055456,0.00077194,0.00043768,0.00069541,0.00099316,0.00137639,0.00076529,0.00108431,0.00144590,0.00206401,0.00120538,0.00173469,0.00222787,0.00300151
1989-01-24,full,3566,0.10712318,0.33028226,0.57341137,0.75335424,-0.00014991,-0.00002744,0.00008942,0.00021610,-0.00042494,0.00025780,0.00042185,0.00063978,-0.00039107,0.00052423,0.00076616,0.00108422,0.00055462,0.00096076,0.00130437,0.00181253,0.00097874,0.00151594,0.00202561,0.00284556
1989-02-23,full,3576,0.10737687,0.33930970,0.57718383,0.75881568,-0.00016599,-0.00003356,0.00009102,0.00020399,-0.00044012,0.00019272,0.00038280,0.00056007,-0.00061551,0.00046280,0.00072918,0.00103416,0.00041910,0.00086193,0.00118881,0.00166621,0.00097652,0.00148357,0.00198222,0.00275054
1989-03-27,full,3573,0.11736193,0.37151524,0.58585272,0.77041069,-0.00015806,-0.00003102,0.00008201,0.00019708,-0.00044152,0.00024887,0.00042855,0.00063045,-0.00059456,0.00046373,0.00073462,0.00108167,0.00045899,0.00088282,0.00123420,0.00169782,0.00102840,0.00151087,0.00198006,0.00276646
1989-04-25,full,3583,0.12997536,0.39150351,0.61539420,0.78755865,-0.00019413,-0.00003552,0.00007256,0.00020423,-0.00044526,0.00027331,0.00047034,0.00069212,-0.00037168,0.00057674,0.00081817,0.00124101,0.00051715,0.00090412,0.00126019,0.00178160,0.00113936,0.00158195,0.00210755,0.00282684
1989-05-24,full,3573,0.14837657,0.41473320,0.63605415,0.79818699,-0.00017337,-0.00004138,0.00008319,0.00023538,-0.00050362,0.00030788,0.00051230,0.00078045,0.00024733,0.00065668,0.00089960,0.00129668,0.00062377,0.00099042,0.00134157,0.00188349,0.00114797,0.00163331,0.00215400,0.00301229
1989-06-23,full,3572,0.17532969,0.45573739,0.66382948,0.81556055,-0.00017364,-0.00000181,0.00013002,0.00028792,-0.00049308,0.00035506,0.00055577,0.00081120,0.00041582,0.00074897,0.00103547,0.00148012,0.00077218,0.00112017,0.00150056,0.00211957,0.00124700,0.00170672,0.00225851,0.00318895
1989-07-25,full,3550,0.21574585,0.52159330,0.72470404,0.84218702,-0.00020211,-0.00000319,0.00015848,0.00035164,-0.00046149,0.00044721,0.00063846,0.00093431,0.00057449,0.00088660,0.00117566,0.00168094,0.00092800,0.00128905,0.00175417,0.00235771,0.00131169,0.00180398,0.00229066,0.00327524
1989-08-23,full,3544,0.25167252,0.56980223,0.75024810,0.86034387,-0.00021624,0.00000178,0.00017645,0.00037179,-0.00035401,0.00054226,0.00075607,0.00107658,0.00068707,0.00098667,0.00128608,0.00184359,0.00103302,0.00139144,0.00187577,0.00251427,0.00148640,0.00192612,0.00244555,0.00335513
1989-09-22,full,3539,0.27934811,0.60682730,0.77209253,0.87092644,-0.00021224,0.00002309,0.00020991,0.00042939,-0.00030114,0.00057999,0.00082065,0.00119931,0.00073978,0.00106510,0.00138590,0.00183691,0.00108189,0.00150068,0.00196228,0.00267335,0.00155182,0.00199939,0.00249309,0.00337130
1989-10-23,full,3512,0.29195316,0.62350924,0.78750426,0.88439669,-0.00022973,0.00001257,0.00023329,0.00046338,0.00025045,0.00061762,0.00086612,0.00126196,0.00076903,0.00115015,0.00147296,0.00201097,0.00114318,0.00157944,0.00202059,0.00282435,0.00162472,0.00202990,0.00255567,0.00335292
1989-11-21,full,3471,0.23713764,0.55757296,0.75430967,0.86764091,-0.00024173,0.00000205,0.00017717,0.00038123,-0.00057050,0.00057479,0.00082848,0.00114393,0.00065110,0.00105715,0.00141527,0.00203162,0.00103561,0.00148834,0.00193927,0.00253315,0.00148796,0.00192187,0.00248334,0.00330556
1989-12-21,full,3424,0.18561690,0.48872897,0.70870189,0.84885972,-0.00025799,-0.00005621,0.00012520,0.00035287,-0.00058170,0.00044501,0.00068003,0.00100972,0.00043465,0.00092741,0.00129546,0.00177406,0.00088301,0.00134999,0.00175343,0.00239114,0.00128051,0.00178658,0.00229731,0.00323482
1990-01-23,full,3375,0.15869112,0.42506521,0.66457547,0.82912797,-0.00021598,-0.00000440,0.00015544,0.00030966,-0.00056338,0.00029873,0.00057013,0.00083176,-0.00079248,0.00072570,0.00107934,0.00146003,0.00068086,0.00123807,0.00172121,0.00237092,0.00110755,0.00153450,0.00204398,0.00290582
1990-02-22,full,3342,0.10493936,0.36457825,0.60599922,0.79036881,-0.00018412,-0.00003058,0.00009596,0.00023047,-0.00058988,-0.00018003,0.00044899,0.00072128,-0.00090798,0.00055760,0.00095304,0.00136987,-0.00107879,0.00096185,0.00138675,0.00202669,0.00083898,0.00136023,0.00184266,0.00260806
1990-03-23,full,3350,0.10210040,0.34145911,0.57897801,0.76117515,-0.00018012,-0.00005944,0.00007157,0.00020922,-0.00060424,-0.00032119,0.00042179,0.00066699,-0.00096216,-0.00036379,0.00073108,0.00117523,-0.00128957,0.00066390,0.00111686,0.00161911,-0.00132591,0.00118678,0.00174890,0.00260522
1990-04-24,full,3307,0.11105049,0.33740028,0.56657404,0.74776368,-0.00020013,-0.00007186,0.00007041,0.00019852,-0.00056898,-0.00031431,0.00036457,0.00060773,-0.00101918,-0.00058671,0.00063179,0.00102067,-0.00138362,-0.00068618,0.00089110,0.00143742,-0.00168019,0.00091050,0.00162687,0.00247359
1990-05-23,full,3311,0.10955920,0.33752226,0.56508630,0.75159648,-0.00020005,-0.00005836,0.00006282,0.00018512,-0.00059516,-0.00035244,0.00033072,0.00059472,-0.00096974,-0.00058215,0.00055711,0.00101283,-0.00154128,-0.00088011,0.00076612,0.00141953,-0.00211308,-0.00112426,0.00137888,0.00234774
1990-06-22,full,3309,0.10303843,0.33111534,0.55891822,0.75171093,-0.00020300,-0.00007198,0.00004223,0.00017876,-0.00057491,-0.00034229,0.00029829,0.00056036,-0.00100573,-0.00063371,0.00049716,0.00093138,-0.00138260,-0.00080194,0.00087437,0.00157339,-0.00215099,-0.00102859,0.00146607,0.00251885
1990-07-24,full,3275,0.10447582,0.34247609,0.56946646,0.76189023,-0.00016646,-0.00004577,0.00005585,0.00018057,-0.00056885,-0.00034732,0.00025556,0.00053857,-0.00099789,-0.00060647,0.00055836,0.00101179,-0.00137189,-0.00084061,0.00097896,0.00175425,-0.00207028,-0.00099218,0.00147080,0.00259274
